inventory_category_id,category_name,category_type,parent_category_name,parent_category_type,asset_tag,name,description,serial_number,status,quantity,unit,location,assigned_to_user_id,metadata,purchased_at,warranty_expires_at
,Mouse,asset,Computer Peripheral,asset_group,MOUSE-0132,Mouse - PC03,ACER,15102290K701,available,1,unit,LR 105 Applications Development Lab I,,"{""ip_address"":""DHCP"",""pc_no"":""PC03"",""raw_value"":""ACER 15102290K701"",""source_file"":""LR105(1).docx"",""source_files"":[""LR105(1).docx""]}",,
,Mouse,asset,Computer Peripheral,asset_group,MOUSE-0158,Mouse - PC03,ACER,151022F0K701,available,1,unit,LR 106 Applications Development Lab II,,"{""ip_address"":""DHCP"",""pc_no"":""PC03"",""raw_value"":""ACER 151022F0K701"",""source_file"":""LR106(1).docx"",""source_files"":[""LR106(1).docx""]}",,
,Mouse,asset,Computer Peripheral,asset_group,MOUSE-0009,Mouse - PC04,ACER,15104529K701,available,1,unit,LR 101 E-Learning / Research Lab,,"{""ip_address"":""DHCP"",""pc_no"":""PC04"",""raw_value"":""ACER 15104529K701"",""source_file"":""LR101(1).docx"",""source_files"":[""LR101(1).docx""]}",,
,Mouse,asset,Computer Peripheral,asset_group,MOUSE-0040,Mouse - PC04,ACER,151039BAK701,available,1,unit,LR 102 Programming & Web Development Lab,,"{""ip_address"":""DHCP"",""pc_no"":""PC04"",""raw_value"":""ACER 151039BAK701"",""source_file"":""LR102(1).docx"",""source_files"":[""LR102(1).docx""]}",,
,Mouse,asset,Computer Peripheral,asset_group,MOUSE-0076,Mouse - PC04,ACER,DC11211007151039B9K701,available,1,unit,LR 103 Multi Media / Programming Lab,,"{""ip_address"":""DHCP"",""pc_no"":""PC04"",""raw_value"":""ACER DC11211007151039B9K701"",""source_file"":""LR103(1).docx"",""source_files"":[""LR103(1).docx""]}",,
,Mouse,asset,Computer Peripheral,asset_group,MOUSE-0107,Mouse - PC04,ACER,1510454DK701,available,1,unit,LR 104 Networking / Computer Hardware Servicing Lab,,"{""ip_address"":""DHCP"",""pc_no"":""PC04"",""raw_value"":""ACER 1510454DK701"",""source_file"":""LR104(1).docx"",""source_files"":[""LR104(1).docx""]}",,
,Mouse,asset,Computer Peripheral,asset_group,MOUSE-0133,Mouse - PC04,ACER,15102FF2K701,available,1,unit,LR 105 Applications Development Lab I,,"{""ip_address"":""DHCP"",""pc_no"":""PC04"",""raw_value"":""ACER 15102FF2K701"",""source_file"":""LR105(1).docx"",""source_files"":[""LR105(1).docx""]}",,
,Mouse,asset,Computer Peripheral,asset_group,MOUSE-0159,Mouse - PC04,ACER,151022F0K701,available,1,unit,LR 106 Applications Development Lab II,,"{""ip_address"":""DHCP"",""pc_no"":""PC04"",""raw_value"":""ACER 151022F0K701"",""source_file"":""LR106(1).docx"",""source_files"":[""LR106(1).docx""]}",,
,Mouse,asset,Computer Peripheral,asset_group,MOUSE-0010,Mouse - PC05,ACER,15104539K701,available,1,unit,LR 101 E-Learning / Research Lab,,"{""ip_address"":""DHCP"",""pc_no"":""PC05"",""raw_value"":""ACER 15104539K701"",""source_file"":""LR101(1).docx"",""source_files"":[""LR101(1).docx""]}",,
,Mouse,asset,Computer Peripheral,asset_group,MOUSE-0041,Mouse - PC05,ACER,15103AAA6701,available,1,unit,LR 102 Programming & Web Development Lab,,"{""ip_address"":""DHCP"",""pc_no"":""PC05"",""raw_value"":""ACER 15103AAA6701"",""source_file"":""LR102(1).docx"",""source_files"":[""LR102(1).docx""]}",,
,Mouse,asset,Computer Peripheral,asset_group,MOUSE-0077,Mouse - PC05,ACER,DC11211007151039BCK701,available,1,unit,LR 103 Multi Media / Programming Lab,,"{""ip_address"":""DHCP"",""pc_no"":""PC05"",""raw_value"":""ACER DC11211007151039BCK701"",""source_file"":""LR103(1).docx"",""source_files"":[""LR103(1).docx""]}",,
,Mouse,asset,Computer Peripheral,asset_group,MOUSE-0108,Mouse - PC05,ACER,15103A8EK701,available,1,unit,LR 104 Networking / Computer Hardware Servicing Lab,,"{""ip_address"":""DHCP"",""pc_no"":""PC05"",""raw_value"":""ACER 15103A8EK701"",""source_file"":""LR104(1).docx"",""source_files"":[""LR104(1).docx""]}",,
,Mouse,asset,Computer Peripheral,asset_group,MOUSE-0134,Mouse - PC05,ACER,15102FEFK701,available,1,unit,LR 105 Applications Development Lab I,,"{""ip_address"":""DHCP"",""pc_no"":""PC05"",""raw_value"":""ACER 15102FEFK701"",""source_file"":""LR105(1).docx"",""source_files"":[""LR105(1).docx""]}",,
,Mouse,asset,Computer Peripheral,asset_group,MOUSE-0160,Mouse - PC05,ACER,151022EDK701,available,1,unit,LR 106 Applications Development Lab II,,"{""ip_address"":""DHCP"",""pc_no"":""PC05"",""raw_value"":""ACER 151022EDK701"",""source_file"":""LR106(1).docx"",""source_files"":[""LR106(1).docx""]}",,
,Mouse,asset,Computer Peripheral,asset_group,MOUSE-0011,Mouse - PC06,ACER,15104533K701,available,1,unit,LR 101 E-Learning / Research Lab,,"{""ip_address"":""DHCP"",""pc_no"":""PC06"",""raw_value"":""ACER 15104533K701"",""source_file"":""LR101(1).docx"",""source_files"":[""LR101(1).docx""]}",,
,Mouse,asset,Computer Peripheral,asset_group,MOUSE-0042,Mouse - PC06,ACER,15103AA5K701,available,1,unit,LR 102 Programming & Web Development Lab,,"{""ip_address"":""DHCP"",""pc_no"":""PC06"",""raw_value"":""ACER 15103AA5K701"",""source_file"":""LR102(1).docx"",""source_files"":[""LR102(1).docx""]}",,
,Mouse,asset,Computer Peripheral,asset_group,MOUSE-0078,Mouse - PC06,ACER,DC1121100715103953K701,available,1,unit,LR 103 Multi Media / Programming Lab,,"{""ip_address"":""DHCP"",""pc_no"":""PC06"",""raw_value"":""ACER DC1121100715103953K701"",""source_file"":""LR103(1).docx"",""source_files"":[""LR103(1).docx""]}",,
,Mouse,asset,Computer Peripheral,asset_group,MOUSE-0109,Mouse - PC06,ACER,151045D0K701,available,1,unit,LR 104 Networking / Computer Hardware Servicing Lab,,"{""ip_address"":""DHCP"",""pc_no"":""PC06"",""raw_value"":""ACER 151045D0K701"",""source_file"":""LR104(1).docx"",""source_files"":[""LR104(1).docx""]}",,
,Mouse,asset,Computer Peripheral,asset_group,MOUSE-0135,Mouse - PC06,ACER,151022D4K701,available,1,unit,LR 105 Applications Development Lab I,,"{""ip_address"":""DHCP"",""pc_no"":""PC06"",""raw_value"":""ACER 151022D4K701"",""source_file"":""LR105(1).docx"",""source_files"":[""LR105(1).docx""]}",,
,Mouse,asset,Computer Peripheral,asset_group,MOUSE-0161,Mouse - PC06,ACER,151022F4K701,available,1,unit,LR 106 Applications Development Lab II,,"{""ip_address"":""DHCP"",""pc_no"":""PC06"",""raw_value"":""ACER 151022F4K701"",""source_file"":""LR106(1).docx"",""source_files"":[""LR106(1).docx""]}",,
,Mouse,asset,Computer Peripheral,asset_group,MOUSE-0012,Mouse - PC07,ACER,15104552K701,available,1,unit,LR 101 E-Learning / Research Lab,,"{""ip_address"":""DHCP"",""pc_no"":""PC07"",""raw_value"":""ACER 15104552K701"",""source_file"":""LR101(1).docx"",""source_files"":[""LR101(1).docx""]}",,
,Mouse,asset,Computer Peripheral,asset_group,MOUSE-0043,Mouse - PC07,ACER,15104552K701,available,1,unit,LR 102 Programming & Web Development Lab,,"{""ip_address"":""DHCP"",""pc_no"":""PC07"",""raw_value"":""ACER 15104552K701"",""source_file"":""LR102(1).docx"",""source_files"":[""LR102(1).docx""]}",,
,Mouse,asset,Computer Peripheral,asset_group,MOUSE-0079,Mouse - PC07,ACER,DC1121100715103AC6K701,available,1,unit,LR 103 Multi Media / Programming Lab,,"{""ip_address"":""DHCP"",""pc_no"":""PC07"",""raw_value"":""ACER DC1121100715103AC6K701"",""source_file"":""LR103(1).docx"",""source_files"":[""LR103(1).docx""]}",,
,Mouse,asset,Computer Peripheral,asset_group,MOUSE-0110,Mouse - PC07,ACER,151045DCK701,available,1,unit,LR 104 Networking / Computer Hardware Servicing Lab,,"{""ip_address"":""DHCP"",""pc_no"":""PC07"",""raw_value"":""ACER 151045DCK701"",""source_file"":""LR104(1).docx"",""source_files"":[""LR104(1).docx""]}",,
,Mouse,asset,Computer Peripheral,asset_group,MOUSE-0136,Mouse - PC07,ACER,151022D5K701,available,1,unit,LR 105 Applications Development Lab I,,"{""ip_address"":""DHCP"",""pc_no"":""PC07"",""raw_value"":""ACER 151022D5K701"",""source_file"":""LR105(1).docx"",""source_files"":[""LR105(1).docx""]}",,
,Mouse,asset,Computer Peripheral,asset_group,MOUSE-0162,Mouse - PC07,ACER,15102FFFK701,available,1,unit,LR 106 Applications Development Lab II,,"{""ip_address"":""DHCP"",""pc_no"":""PC07"",""raw_value"":""ACER 15102FFFK701"",""source_file"":""LR106(1).docx"",""source_files"":[""LR106(1).docx""]}",,
,Mouse,asset,Computer Peripheral,asset_group,MOUSE-0013,Mouse - PC08,ACER,15104556K701,available,1,unit,LR 101 E-Learning / Research Lab,,"{""ip_address"":""DHCP"",""pc_no"":""PC08"",""raw_value"":""ACER 15104556K701"",""source_file"":""LR101(1).docx"",""source_files"":[""LR101(1).docx""]}",,
,Mouse,asset,Computer Peripheral,asset_group,MOUSE-0044,Mouse - PC08,ACER,1510452BK701,available,1,unit,LR 102 Programming & Web Development Lab,,"{""ip_address"":""DHCP"",""pc_no"":""PC08"",""raw_value"":""ACER 1510452BK701"",""source_file"":""LR102(1).docx"",""source_files"":[""LR102(1).docx""]}",,
,Mouse,asset,Computer Peripheral,asset_group,MOUSE-0080,Mouse - PC08,ACER,DC1121100715103AA7K701,available,1,unit,LR 103 Multi Media / Programming Lab,,"{""ip_address"":""DHCP"",""pc_no"":""PC08"",""raw_value"":""ACER DC1121100715103AA7K701"",""source_file"":""LR103(1).docx"",""source_files"":[""LR103(1).docx""]}",,
,Mouse,asset,Computer Peripheral,asset_group,MOUSE-0111,Mouse - PC08,ACER,15103A9FK701,available,1,unit,LR 104 Networking / Computer Hardware Servicing Lab,,"{""ip_address"":""DHCP"",""pc_no"":""PC08"",""raw_value"":""ACER 15103A9FK701"",""source_file"":""LR104(1).docx"",""source_files"":[""LR104(1).docx""]}",,
,Mouse,asset,Computer Peripheral,asset_group,MOUSE-0137,Mouse - PC08,ACER,151022DDK701,available,1,unit,LR 105 Applications Development Lab I,,"{""ip_address"":""DHCP"",""pc_no"":""PC08"",""raw_value"":""ACER 151022DDK701"",""source_file"":""LR105(1).docx"",""source_files"":[""LR105(1).docx""]}",,
,Mouse,asset,Computer Peripheral,asset_group,MOUSE-0163,Mouse - PC08,ACER,151022E8K701,available,1,unit,LR 106 Applications Development Lab II,,"{""ip_address"":""DHCP"",""pc_no"":""PC08"",""raw_value"":""ACER 151022E8K701"",""source_file"":""LR106(1).docx"",""source_files"":[""LR106(1).docx""]}",,
,Mouse,asset,Computer Peripheral,asset_group,MOUSE-0014,Mouse - PC09,ACER,15104669K701,available,1,unit,LR 101 E-Learning / Research Lab,,"{""ip_address"":""DHCP"",""pc_no"":""PC09"",""raw_value"":""ACER 15104669K701"",""source_file"":""LR101(1).docx"",""source_files"":[""LR101(1).docx""]}",,
,Mouse,asset,Computer Peripheral,asset_group,MOUSE-0045,Mouse - PC09,ACER,15103AA9K701,available,1,unit,LR 102 Programming & Web Development Lab,,"{""ip_address"":""DHCP"",""pc_no"":""PC09"",""raw_value"":""ACER 15103AA9K701"",""source_file"":""LR102(1).docx"",""source_files"":[""LR102(1).docx""]}",,
,Mouse,asset,Computer Peripheral,asset_group,MOUSE-0081,Mouse - PC09,ACER,DC1121100715103A88K701,available,1,unit,LR 103 Multi Media / Programming Lab,,"{""ip_address"":""DHCP"",""pc_no"":""PC09"",""raw_value"":""ACER DC1121100715103A88K701"",""source_file"":""LR103(1).docx"",""source_files"":[""LR103(1).docx""]}",,
,Mouse,asset,Computer Peripheral,asset_group,MOUSE-0112,Mouse - PC09,ACER,15104659K701,available,1,unit,LR 104 Networking / Computer Hardware Servicing Lab,,"{""ip_address"":""DHCP"",""pc_no"":""PC09"",""raw_value"":""ACER 15104659K701"",""source_file"":""LR104(1).docx"",""source_files"":[""LR104(1).docx""]}",,
,Mouse,asset,Computer Peripheral,asset_group,MOUSE-0138,Mouse - PC09,ACER,1510300BK701,available,1,unit,LR 105 Applications Development Lab I,,"{""ip_address"":""DHCP"",""pc_no"":""PC09"",""raw_value"":""ACER 1510300BK701"",""source_file"":""LR105(1).docx"",""source_files"":[""LR105(1).docx""]}",,
,Mouse,asset,Computer Peripheral,asset_group,MOUSE-0164,Mouse - PC09,ACER,15102FF3K701,available,1,unit,LR 106 Applications Development Lab II,,"{""ip_address"":""DHCP"",""pc_no"":""PC09"",""raw_value"":""ACER 15102FF3K701"",""source_file"":""LR106(1).docx"",""source_files"":[""LR106(1).docx""]}",,
,Mouse,asset,Computer Peripheral,asset_group,MOUSE-0015,Mouse - PC10,ACER,15104543K701,available,1,unit,LR 101 E-Learning / Research Lab,,"{""ip_address"":""DHCP"",""pc_no"":""PC10"",""raw_value"":""ACER 15104543K701"",""source_file"":""LR101(1).docx"",""source_files"":[""LR101(1).docx""]}",,
,Mouse,asset,Computer Peripheral,asset_group,MOUSE-0046,Mouse - PC10,ACER,15103A69K701,available,1,unit,LR 102 Programming & Web Development Lab,,"{""ip_address"":""DHCP"",""pc_no"":""PC10"",""raw_value"":""ACER 15103A69K701"",""source_file"":""LR102(1).docx"",""source_files"":[""LR102(1).docx""]}",,
,Mouse,asset,Computer Peripheral,asset_group,MOUSE-0082,Mouse - PC10,ACER,DC1121100715103A8BK701,available,1,unit,LR 103 Multi Media / Programming Lab,,"{""ip_address"":""DHCP"",""pc_no"":""PC10"",""raw_value"":""ACER DC1121100715103A8BK701"",""source_file"":""LR103(1).docx"",""source_files"":[""LR103(1).docx""]}",,
,Mouse,asset,Computer Peripheral,asset_group,MOUSE-0113,Mouse - PC10,ACER,15103A8CK701,available,1,unit,LR 104 Networking / Computer Hardware Servicing Lab,,"{""ip_address"":""DHCP"",""pc_no"":""PC10"",""raw_value"":""ACER 15103A8CK701"",""source_file"":""LR104(1).docx"",""source_files"":[""LR104(1).docx""]}",,
,Mouse,asset,Computer Peripheral,asset_group,MOUSE-0139,Mouse - PC10,ACER,151022CAK701,available,1,unit,LR 105 Applications Development Lab I,,"{""ip_address"":""DHCP"",""pc_no"":""PC10"",""raw_value"":""ACER 151022CAK701"",""source_file"":""LR105(1).docx"",""source_files"":[""LR105(1).docx""]}",,
,Mouse,asset,Computer Peripheral,asset_group,MOUSE-0165,Mouse - PC10,ACER,151022D9K701,available,1,unit,LR 106 Applications Development Lab II,,"{""ip_address"":""DHCP"",""pc_no"":""PC10"",""raw_value"":""ACER 151022D9K701"",""source_file"":""LR106(1).docx"",""source_files"":[""LR106(1).docx""]}",,
,Mouse,asset,Computer Peripheral,asset_group,MOUSE-0016,Mouse - PC11,ACER,15103A91K701,available,1,unit,LR 101 E-Learning / Research Lab,,"{""ip_address"":""DHCP"",""pc_no"":""PC11"",""raw_value"":""ACER 15103A91K701"",""source_file"":""LR101(1).docx"",""source_files"":[""LR101(1).docx""]}",,
,Mouse,asset,Computer Peripheral,asset_group,MOUSE-0047,Mouse - PC11,ACER,15104542K701,available,1,unit,LR 102 Programming & Web Development Lab,,"{""ip_address"":""DHCP"",""pc_no"":""PC11"",""raw_value"":""ACER 15104542K701"",""source_file"":""LR102(1).docx"",""source_files"":[""LR102(1).docx""]}",,
,Mouse,asset,Computer Peripheral,asset_group,MOUSE-0083,Mouse - PC11,ACER,DC1121100715103A8AK701,available,1,unit,LR 103 Multi Media / Programming Lab,,"{""ip_address"":""DHCP"",""pc_no"":""PC11"",""raw_value"":""ACER DC1121100715103A8AK701"",""source_file"":""LR103(1).docx"",""source_files"":[""LR103(1).docx""]}",,
,Mouse,asset,Computer Peripheral,asset_group,MOUSE-0114,Mouse - PC11,ACER,1510454BK701,available,1,unit,LR 104 Networking / Computer Hardware Servicing Lab,,"{""ip_address"":""DHCP"",""pc_no"":""PC11"",""raw_value"":""ACER 1510454BK701"",""source_file"":""LR104(1).docx"",""source_files"":[""LR104(1).docx""]}",,
,Mouse,asset,Computer Peripheral,asset_group,MOUSE-0140,Mouse - PC11,ACER,15102FE3K701,available,1,unit,LR 105 Applications Development Lab I,,"{""ip_address"":""DHCP"",""pc_no"":""PC11"",""raw_value"":""ACER 15102FE3K701"",""source_file"":""LR105(1).docx"",""source_files"":[""LR105(1).docx""]}",,
,Mouse,asset,Computer Peripheral,asset_group,MOUSE-0166,Mouse - PC11,ACER,15103000K701,available,1,unit,LR 106 Applications Development Lab II,,"{""ip_address"":""DHCP"",""pc_no"":""PC11"",""raw_value"":""ACER 15103000K701"",""source_file"":""LR106(1).docx"",""source_files"":[""LR106(1).docx""]}",,
,Mouse,asset,Computer Peripheral,asset_group,MOUSE-0017,Mouse - PC12,ACER,15103AC9K701,available,1,unit,LR 101 E-Learning / Research Lab,,"{""ip_address"":""DHCP"",""pc_no"":""PC12"",""raw_value"":""ACER 15103AC9K701"",""source_file"":""LR101(1).docx"",""source_files"":[""LR101(1).docx""]}",,
,Mouse,asset,Computer Peripheral,asset_group,MOUSE-0048,Mouse - PC12,ACER,1510452CK701,available,1,unit,LR 102 Programming & Web Development Lab,,"{""ip_address"":""DHCP"",""pc_no"":""PC12"",""raw_value"":""ACER 1510452CK701"",""source_file"":""LR102(1).docx"",""source_files"":[""LR102(1).docx""]}",,
,Mouse,asset,Computer Peripheral,asset_group,MOUSE-0084,Mouse - PC12,ACER,DC112110071510452FK701,available,1,unit,LR 103 Multi Media / Programming Lab,,"{""ip_address"":""DHCP"",""pc_no"":""PC12"",""raw_value"":""ACER DC112110071510452FK701"",""source_file"":""LR103(1).docx"",""source_files"":[""LR103(1).docx""]}",,
,Mouse,asset,Computer Peripheral,asset_group,MOUSE-0115,Mouse - PC12,ACER,1510467AK701,available,1,unit,LR 104 Networking / Computer Hardware Servicing Lab,,"{""ip_address"":""DHCP"",""pc_no"":""PC12"",""raw_value"":""ACER 1510467AK701"",""source_file"":""LR104(1).docx"",""source_files"":[""LR104(1).docx""]}",,
,Mouse,asset,Computer Peripheral,asset_group,MOUSE-0141,Mouse - PC12,ACER,15102FF0K701,available,1,unit,LR 105 Applications Development Lab I,,"{""ip_address"":""DHCP"",""pc_no"":""PC12"",""raw_value"":""ACER 15102FF0K701"",""source_file"":""LR105(1).docx"",""source_files"":[""LR105(1).docx""]}",,
,Mouse,asset,Computer Peripheral,asset_group,MOUSE-0167,Mouse - PC12,ACER,15102FF4K701,available,1,unit,LR 106 Applications Development Lab II,,"{""ip_address"":""DHCP"",""pc_no"":""PC12"",""raw_value"":""ACER 15102FF4K701"",""source_file"":""LR106(1).docx"",""source_files"":[""LR106(1).docx""]}",,
,Mouse,asset,Computer Peripheral,asset_group,MOUSE-0018,Mouse - PC13,ACER,15103A8FK701,available,1,unit,LR 101 E-Learning / Research Lab,,"{""ip_address"":""DHCP"",""pc_no"":""PC13"",""raw_value"":""ACER 15103A8FK701"",""source_file"":""LR101(1).docx"",""source_files"":[""LR101(1).docx""]}",,
,Mouse,asset,Computer Peripheral,asset_group,MOUSE-0049,Mouse - PC13,ACER,1510452AK701,available,1,unit,LR 102 Programming & Web Development Lab,,"{""ip_address"":""DHCP"",""pc_no"":""PC13"",""raw_value"":""ACER 1510452AK701"",""source_file"":""LR102(1).docx"",""source_files"":[""LR102(1).docx""]}",,
,Mouse,asset,Computer Peripheral,asset_group,MOUSE-0085,Mouse - PC13,ACER,DC1121100715103AA0K701,available,1,unit,LR 103 Multi Media / Programming Lab,,"{""ip_address"":""DHCP"",""pc_no"":""PC13"",""raw_value"":""ACER DC1121100715103AA0K701"",""source_file"":""LR103(1).docx"",""source_files"":[""LR103(1).docx""]}",,
,Mouse,asset,Computer Peripheral,asset_group,MOUSE-0116,Mouse - PC13,ACER,15104545K701,available,1,unit,LR 104 Networking / Computer Hardware Servicing Lab,,"{""ip_address"":""DHCP"",""pc_no"":""PC13"",""raw_value"":""ACER 15104545K701"",""source_file"":""LR104(1).docx"",""source_files"":[""LR104(1).docx""]}",,
,Mouse,asset,Computer Peripheral,asset_group,MOUSE-0142,Mouse - PC13,ACER,15103004K701,available,1,unit,LR 105 Applications Development Lab I,,"{""ip_address"":""DHCP"",""pc_no"":""PC13"",""raw_value"":""ACER 15103004K701"",""source_file"":""LR105(1).docx"",""source_files"":[""LR105(1).docx""]}",,
,Mouse,asset,Computer Peripheral,asset_group,MOUSE-0168,Mouse - PC13,ACER,15102FF6K701,available,1,unit,LR 106 Applications Development Lab II,,"{""ip_address"":""DHCP"",""pc_no"":""PC13"",""raw_value"":""ACER 15102FF6K701"",""source_file"":""LR106(1).docx"",""source_files"":[""LR106(1).docx""]}",,
,Mouse,asset,Computer Peripheral,asset_group,MOUSE-0019,Mouse - PC14,ACER,15103ABCK701,available,1,unit,LR 101 E-Learning / Research Lab,,"{""ip_address"":""DHCP"",""pc_no"":""PC14"",""raw_value"":""ACER 15103ABCK701"",""source_file"":""LR101(1).docx"",""source_files"":[""LR101(1).docx""]}",,
,Mouse,asset,Computer Peripheral,asset_group,MOUSE-0050,Mouse - PC14,ACER,15104559K701,available,1,unit,LR 102 Programming & Web Development Lab,,"{""ip_address"":""DHCP"",""pc_no"":""PC14"",""raw_value"":""ACER 15104559K701"",""source_file"":""LR102(1).docx"",""source_files"":[""LR102(1).docx""]}",,
,Mouse,asset,Computer Peripheral,asset_group,MOUSE-0086,Mouse - PC14,ACER,DC1121100715103AA1K701,available,1,unit,LR 103 Multi Media / Programming Lab,,"{""ip_address"":""DHCP"",""pc_no"":""PC14"",""raw_value"":""ACER DC1121100715103AA1K701"",""source_file"":""LR103(1).docx"",""source_files"":[""LR103(1).docx""]}",,
